model,start,evaluation,elapsed_seconds,nll
integrated_prior,0,1,8.255291199951898,28269.868891396654
integrated_prior,0,2,15.05335629999172,28171.524350981217
integrated_prior,0,3,22.625632699986454,28049.718086055513
integrated_prior,0,4,29.76558839995414,28474.840884162346
integrated_prior,0,5,36.19001489999937,28000.469802245236
integrated_prior,0,6,43.51510949997464,27999.714716754017
integrated_prior,0,7,49.93141550000291,27999.107883031305
integrated_prior,0,8,57.674612399947364,28006.01786114228
integrated_prior,0,9,64.11213899997529,28002.05482653312
integrated_prior,0,10,71.51955139997881,28000.747289056017
integrated_prior,0,11,77.68268979998538,27999.392786891214
integrated_prior,0,12,83.48140629997943,27998.938337446758
integrated_prior,0,13,89.03338359994814,27999.290429569613
integrated_prior,0,14,94.47598940000171,27998.77235479479
integrated_prior,0,15,102.09056829998735,27998.263428621292
integrated_prior,0,16,107.68722449999768,27998.819237719574
integrated_prior,0,17,113.42816169996513,27998.882318812684
integrated_prior,0,18,119.26803549996112,27998.4712348372
integrated_prior,0,19,125.642822099966,27998.455607344575
integrated_prior,0,20,131.0518520999467,28183.640845021117
integrated_prior,0,21,136.47885679994943,28144.062541904146
integrated_prior,0,22,142.1012043999508,29353.297174595144
integrated_prior,0,23,147.5943442999851,27630.877431833203
integrated_prior,0,24,153.0432147999527,27628.464263795086
integrated_prior,0,25,158.49704489996657,27635.571955587875
integrated_prior,0,26,163.94953499996336,27624.87064199611
integrated_prior,0,27,169.3971652999753,27625.435596203162
integrated_prior,0,28,174.76276559999678,27625.064143318123
integrated_prior,0,29,180.25471789995208,27625.168328455053
integrated_prior,0,30,185.62199580000015,27623.88171422767
integrated_prior,0,31,191.075485999987,27625.79934920268
integrated_prior,0,32,196.4552796999924,27624.24519792848
integrated_prior,0,33,201.9237292999751,27625.481672088816
integrated_prior,0,34,207.26175329997204,27624.32189903911
integrated_prior,0,35,212.74754399998346,29068.42068512261
integrated_prior,0,36,218.20263929996872,27457.78033914649
integrated_prior,0,37,223.76587139995536,27442.53432844873
integrated_prior,0,38,229.35152099997504,27390.034021620726
integrated_prior,0,39,234.97989239997696,27390.275124248983
integrated_prior,0,40,240.3375855999766,27388.29567907253
integrated_prior,0,41,245.78218599996762,27396.811853728104
integrated_prior,0,42,251.13247089996003,27387.352361162008
integrated_prior,0,43,256.76466389995767,27386.63766994856
integrated_prior,0,44,262.14676879998296,27388.62009714299
integrated_prior,0,45,273.59475739998743,27387.203786469905
integrated_prior,0,46,280.68727239995496,27386.8981347558
integrated_prior,0,47,287.3302002999699,27386.809079806066
integrated_prior,0,48,294.79426850000164,27386.729251178476
integrated_prior,0,49,301.9963643999654,27386.728101426983
integrated_prior,0,50,308.4878496999736,27386.705211782733
integrated_prior,0,51,315.3130015999777,27386.50705567163
integrated_prior,0,52,324.4872812999529,28711.665257814573
integrated_prior,0,53,331.1032271999866,27619.68477816798
integrated_prior,0,54,337.0227023999905,27300.76068054852
integrated_prior,0,55,344.07104149996303,27185.751613576653
integrated_prior,0,56,350.32494639995275,27147.609984050174
integrated_prior,0,57,356.58812699996633,27131.475737402216
integrated_prior,0,58,362.7660583999823,27121.324919921833
integrated_prior,0,59,370.7562701999559,27117.587351894355
integrated_prior,0,60,376.84411599999294,27115.154673088382
integrated_prior,0,61,383.0270251999609,27113.662399849753
integrated_prior,0,62,389.35429399996065,27112.554722794048
integrated_prior,0,63,395.30732409999473,27112.26531628429
integrated_prior,0,64,401.12753850000445,27112.21341598895
integrated_prior,0,65,407.22229439998046,27112.106974032973
integrated_prior,0,66,413.3101944999653,27111.763501787897
integrated_prior,0,67,418.69021569995675,27111.66754382258
integrated_prior,0,68,424.08579509996343,27111.52222473544
integrated_prior,0,69,429.68812879995676,27111.42538004797
integrated_prior,0,70,435.298834599962,27111.423058556873
integrated_prior,0,71,445.7806871999637,27111.41463143949
integrated_prior,0,72,454.5174417999806,27111.406134023244
integrated_prior,0,73,465.81955119996564,28915.05119047682
integrated_prior,0,74,473.471902899968,27123.477254288315
integrated_prior,0,75,480.5692801999976,27379.816112228626
integrated_prior,0,76,487.6320367999724,27091.08305574132
integrated_prior,0,77,493.7823123999988,27091.074927944035
integrated_prior,0,78,500.53059139999095,27091.07428439177
integrated_prior,0,79,509.09727709996514,27091.07435889735
integrated_prior,0,80,517.8584478999837,27091.074360755316
integrated_prior,0,81,523.5066599999554,27124.70767491165
integrated_prior,0,82,529.8266973999562,27091.734426086507
integrated_prior,0,83,535.7896043999936,27155.19378833914
integrated_prior,0,84,543.2906057999935,27093.99633232251
integrated_prior,0,85,549.4568980999757,27091.20298047192
integrated_prior,0,86,555.9294901999529,27091.0800761627
integrated_prior,0,87,563.9378420999856,27091.074305689523
integrated_prior,0,88,570.0642091999762,27091.074247231238
integrated_prior,0,89,575.8489370999741,27091.074247051874
integrated_prior,0,90,581.992899099947,27091.074254639076
integrated_prior,0,91,588.1184520999668,27091.145367685443
integrated_prior,0,92,593.9553341999999,27127.878026714265
integrated_prior,0,93,599.7838798000012,27136.369531185577
integrated_prior,0,94,605.3211657999782,27197.919343560992
integrated_prior,0,95,610.8408539999509,27090.500044522552
integrated_prior,0,96,616.3744192000013,27088.207690646974
integrated_prior,0,97,622.2013287000009,27092.980491770788
integrated_prior,0,98,628.311510599975,27089.263822541692
integrated_prior,0,99,633.860941299994,27089.438257711205
integrated_prior,0,100,639.599810899992,27089.536323741668
integrated_prior,0,101,646.6511951999855,27088.858840341985
integrated_prior,0,102,654.6990992999636,27089.544832461135
integrated_prior,0,103,663.5678331999807,27088.998711251814
integrated_prior,0,104,674.7822314999648,27088.3946564977
integrated_prior,0,105,684.3415635999991,27089.769313450975
integrated_prior,0,106,692.4692956999643,27088.10102751103
integrated_prior,0,107,699.9867621999583,27088.1158945821
integrated_prior,0,108,705.9577176999883,27088.23340319023
integrated_prior,0,109,712.1780047999928,27605.09617207842
integrated_prior,0,110,717.857338199974,27593.43133559532
integrated_prior,0,111,723.6378419999965,28728.673198043194
integrated_prior,0,112,729.1920853999909,27097.508601519723
integrated_prior,0,113,734.6620696999598,27096.92352948288
integrated_prior,0,114,740.3470564999734,27090.219816498255
integrated_prior,0,115,745.8896112999646,27192.576474193396
integrated_prior,0,116,751.5083319999976,27090.73261587572
integrated_prior,0,117,757.0654880999937,27088.817314096887
integrated_prior,0,118,762.7111936999718,27087.653567777932
integrated_prior,0,119,768.4010125999921,27089.616115662313
integrated_prior,0,120,775.4714574999525,27088.262237534953
integrated_prior,0,121,782.2021088000038,27089.299358761364
integrated_prior,0,122,789.8361701999675,27087.70280968854
integrated_prior,0,123,796.235612199991,27087.509187329157
integrated_prior,0,124,802.9566534999758,27087.490008204746
