subject_id,motion_coherence,prior_std,block_phase,n_trials,mean_believed_sd,mean_believed_alpha,median_believed_sd,median_believed_alpha
9,0.06,20,middle,247,15.758913609347461,0.7208486140057698,14.325261363325893,0.7280517016320672
9,0.06,40,early,263,21.499830314607514,0.6049924760420468,22.854620517762083,0.6014211139185155
9,0.06,40,late,262,21.81604069205433,0.6026663075129234,22.871601173403217,0.5978361201453681
9,0.06,40,middle,267,20.47450573913815,0.6110383888554618,21.1034900013788,0.605215348963358
9,0.06,80,early,560,24.163852179501944,0.5008403956020478,26.289596749845714,0.47881196716434005
9,0.06,80,late,596,24.725643559434836,0.5024230858886102,26.955172337668092,0.48745098349210636
9,0.06,80,middle,588,24.22780687251818,0.5029213074734146,26.70359965145662,0.48308514091805965
9,0.12,10,early,201,10.907801154085053,0.8074997171344308,10.024168294929613,0.8276553595949788
9,0.12,10,late,197,10.956215796806614,0.8180773598586738,10.452616611878572,0.831368160935958
9,0.12,10,middle,194,10.700832425934967,0.8213362398464633,10.437962795861058,0.8296614819195473
9,0.12,20,early,201,17.389410203120477,0.6920268002041682,16.621364833573292,0.7029470673361775
9,0.12,20,late,180,16.72164619675183,0.7108021245000133,16.14223574506978,0.72328706816762
9,0.12,20,middle,219,15.57184025716048,0.7224356914072733,14.318295869705493,0.7367668621558541
9,0.12,40,early,188,22.076133189154017,0.6063378331017727,23.268969354100463,0.6071768464852064
9,0.12,40,late,193,21.63068996087959,0.6048073335339729,22.961731514506234,0.5986031464083634
9,0.12,40,middle,211,20.838083581464563,0.6141597534356872,21.605823528696916,0.6136393834840812
9,0.12,80,early,418,24.186389453208534,0.5005512781432238,26.032134135298428,0.47958073136084356
9,0.12,80,late,397,23.987832274677007,0.5079697130873975,26.30382271582392,0.4891197308666789
9,0.12,80,middle,385,24.350606144669694,0.5019613927758333,26.66144980473402,0.4832864827659812
9,0.24,10,early,98,10.696207665579763,0.8139470571830292,10.116431040710081,0.8225932838570209
9,0.24,10,late,107,10.994358298680995,0.8168228685650593,10.577452794261987,0.8307314290437446
9,0.24,10,middle,115,10.656855735767097,0.82192405724372,10.351394514290918,0.8286544476222207
9,0.24,20,early,66,16.581624967937977,0.7065359103806577,16.070070948600495,0.7150636199375562
9,0.24,20,late,80,17.077317039261597,0.7023353839552413,15.996198172292434,0.7084927775111772
9,0.24,20,middle,78,15.971600207701439,0.7149324819294607,15.37621802055453,0.7301716968570617
9,0.24,40,early,85,21.600821479925617,0.601574109453439,22.23455981546506,0.5871928975455193
9,0.24,40,late,81,21.491909633161573,0.6029063967951963,21.456707882973937,0.6031213468978915
9,0.24,40,middle,66,21.13719286725178,0.6152292889404879,22.2065826671006,0.6177901502742897
9,0.24,80,early,222,23.48229443646718,0.5073492707949925,25.82547733158249,0.48413106309569304
9,0.24,80,late,207,24.669495349115003,0.5063055075627795,26.89829154166636,0.48918278352349936
9,0.24,80,middle,243,24.662620915767317,0.5037947142904066,26.98532481790354,0.48301261704367177
10,0.06,10,early,220,10.25915205369601,0.9080249454963966,9.950758692376795,0.9252366349706496
10,0.06,10,late,207,10.362583467882205,0.9241199919543888,10.230533249564548,0.9344443905479833
10,0.06,10,middle,215,10.090501406205377,0.9242582556636291,10.095775370866516,0.9341988739025698
10,0.06,20,early,167,17.14443964358568,0.8232687677215358,17.03900672962371,0.8471715573131826
10,0.06,20,late,169,16.92023838634163,0.8570103474946787,16.673067774974374,0.8788091399072446
10,0.06,20,middle,170,17.487619599390435,0.8419471610660961,17.02652827100409,0.869960192836819
10,0.06,40,early,205,23.061760324028,0.6960846262485564,24.13180861535945,0.7039646239928838
10,0.06,40,late,185,23.924843125840304,0.7074079852762623,24.171742208856703,0.7229414775638238
10,0.06,40,middle,204,23.84817183178502,0.7213070406835254,24.740280457634086,0.7453124876173713
10,0.06,80,early,415,25.911353337682414,0.5075004991887277,27.422563919141666,0.48537803261257906
10,0.06,80,late,388,25.557653165163746,0.5076044500796584,26.826026533126697,0.49060306154484373
10,0.06,80,middle,396,25.30603923330013,0.5061934638069165,26.642527566720773,0.4912648096397966
10,0.12,10,early,144,10.568022438068102,0.9048057331881476,9.906222920082168,0.9288920257746892
10,0.12,10,late,169,10.258645835074306,0.926304459878951,10.250702621164757,0.9340541757470344
10,0.12,10,middle,131,10.164920869694749,0.9227739290670952,10.216583745947412,0.9336702592371787
10,0.12,20,early,120,16.919430698229416,0.832171421123171,17.009602757832184,0.852638344118998
10,0.12,20,late,138,16.66273592734939,0.8585432953003498,16.752936634431187,0.8764097116558758
10,0.12,20,middle,117,17.848064119852182,0.8363275867526697,17.880954297285747,0.8574754072381434
10,0.12,40,early,142,23.286720590734568,0.6948344604096574,24.096540367510407,0.6991293170947319
10,0.12,40,late,154,22.56000195412871,0.7006238498114137,22.06294077484778,0.7108541636963729
10,0.12,40,middle,148,23.97175401333549,0.7204611668143416,23.912752890420663,0.7382644796137652
10,0.12,80,early,257,25.23064711115824,0.5134497161263194,27.075952805544414,0.4927666702813073
10,0.12,80,late,275,25.885298325954558,0.5119956776450514,27.3051233734517,0.49121669852396793
10,0.12,80,middle,293,25.695825339144502,0.5039998264094154,27.163339194303052,0.48797875124965145
10,0.24,10,early,80,10.971222608142005,0.9030972999360326,9.925043922071072,0.9285879146678234
10,0.24,10,late,68,10.326181887453044,0.9214800349782457,10.109576469466116,0.9337258620377964
10,0.24,10,middle,92,10.205893845763516,0.9206180022733005,10.160231114729065,0.9339604677140998
10,0.24,20,early,53,17.08620862733362,0.8278554533259382,17.64875609204477,0.8468677048528354
10,0.24,20,late,33,17.72691652349851,0.8474152121302274,17.175924099393445,0.8691762812745988
10,0.24,20,middle,54,17.92666901975726,0.8392310264203826,17.46857670718755,0.8606326903873616
10,0.24,40,early,55,22.179852000217195,0.7190243725051727,22.04976596899704,0.7523692681354209
10,0.24,40,late,63,22.21818362011916,0.7091729708762073,21.3646105660763,0.7184727631902268
10,0.24,40,middle,56,23.36066781261969,0.7373997727081166,23.39225022292649,0.7472322914353774
10,0.24,80,early,153,25.602919545118475,0.508636368381931,26.97956086319515,0.4880387105002285
10,0.24,80,late,162,25.933976309608333,0.5060346137467918,27.022397052768383,0.4918289453553573
10,0.24,80,middle,147,25.042172639103782,0.5106701881266039,25.79419576330627,0.4841596448932222
11,0.06,10,early,231,10.503373526575778,0.8108316673252545,10.03868271716085,0.821251685080649
11,0.06,10,late,219,10.801319721179656,0.8116408659150314,10.446355922922447,0.8192948388045826
11,0.06,10,middle,192,11.298040439539236,0.7991836291451513,10.842774445602915,0.8150661687483998
11,0.06,20,early,210,15.931337309760686,0.6985434127734446,15.003877102672456,0.7077253092088078
11,0.06,20,late,206,16.35091549344068,0.7034427610352951,15.495159325956969,0.7096572178968401
11,0.06,20,middle,190,16.989300776687944,0.6945709998833803,16.055884548215282,0.6988159550532672
11,0.06,40,early,192,21.260757879434465,0.6002985908058375,22.320265065515517,0.6083102080788123
11,0.06,40,late,192,21.257245799150937,0.602291156100032,22.330208260123925,0.6017128688226181
11,0.06,40,middle,210,21.052362967693444,0.6089134238155751,21.792373934253934,0.610408917159486
11,0.06,80,early,430,24.500262195458227,0.5024232521022687,26.756595563378177,0.48293067147935925
11,0.06,80,late,433,24.283322260353387,0.5007516506579515,26.65364188158096,0.4821779222483106
11,0.06,80,middle,445,23.81573808117084,0.5065680114352089,25.88420056593145,0.4874682929903753
11,0.12,10,early,130,10.822572044908084,0.8041929105560297,10.152747890952805,0.8199866651523847
11,0.12,10,late,154,10.918421324784516,0.8100630441777131,10.489590565196837,0.8206533237728406
11,0.12,10,middle,160,11.070191911539542,0.8041536325550032,10.454688158098762,0.8179186542463912
11,0.12,20,early,141,16.618227705541127,0.6911876406944214,15.842045045312018,0.7058077275890583
11,0.12,20,late,153,16.72412235343992,0.6990415107986269,16.154663038412806,0.7060195024933823
11,0.12,20,middle,156,17.451569383364813,0.6938705743321788,16.648196798082118,0.7013578475938439
11,0.12,40,early,159,21.0379032690255,0.5960869957783957,21.538492314226126,0.5931572889661682
11,0.12,40,late,143,22.670212946395676,0.5885637636849935,23.805185349834538,0.5833577124076144
11,0.12,40,middle,142,20.874888523168188,0.6115159522307371,22.34972393959319,0.6112264616359508
11,0.12,80,early,313,24.107446873804832,0.5046025332302743,26.076580028935204,0.4880289767084708
11,0.12,80,late,293,24.57172738686124,0.49712829142654935,26.751238358333968,0.47880316965737596
11,0.12,80,middle,294,24.119631309871608,0.5044341151482064,26.234902802317478,0.48547516635733146
11,0.24,10,early,83,10.917641268574746,0.7984870424065628,10.08376360708068,0.8173210075038662
11,0.24,10,late,71,11.011955939216122,0.8063485012888303,10.441392946337652,0.8181507841191373
11,0.24,10,middle,86,11.366276952445075,0.7984794238383376,10.876025898141167,0.809997440792456
11,0.24,20,early,57,16.237801155787448,0.7020590607116193,15.263526736610046,0.7070299444302353
11,0.24,20,late,49,16.204591042569213,0.7042472911109712,14.43229413200399,0.7155061488946084
11,0.24,20,middle,62,16.620419668225463,0.6942713669536812,15.971671851677169,0.7116788390913855
11,0.24,40,early,51,21.64130644456144,0.5956564216318435,22.25780660607235,0.5816861775062824
11,0.24,40,late,67,21.27787354616451,0.6044146004050022,22.61507808418302,0.6143359139704938
11,0.24,40,middle,56,20.87832753007094,0.6102317696119474,21.79033224916554,0.6083761543603189
11,0.24,80,early,157,23.390680035026122,0.5186729921009955,25.542221492988862,0.5091323706968307
11,0.24,80,late,174,24.965883637522364,0.489717091435875,27.067552758322165,0.4674180170323805
11,0.24,80,middle,173,23.77237681928941,0.5078317299651981,25.224220952795072,0.4949219042503612
12,0.06,10,early,218,10.550706278560282,0.87582513071825,9.975297783010394,0.8971134276985412
12,0.06,10,late,213,10.571308337330626,0.8857322509096871,10.202509928510588,0.9012350695239298
12,0.06,10,middle,211,10.415508565784654,0.8902480350332779,10.162787375355656,0.9029710717809739
12,0.06,20,early,200,17.813589939397506,0.7789800733909209,17.616926961573924,0.7957187005969445
12,0.06,20,late,203,16.627851509764458,0.801167981938708,16.25093633967963,0.8209201038943286
12,0.06,20,middle,203,16.694786848901085,0.7895936602527754,16.233844307866818,0.8126048435271641
12,0.06,40,early,200,22.171183701157073,0.6469977450811102,22.85504359244131,0.6567563002842147
12,0.06,40,late,194,22.111683851782487,0.6530466192270508,23.0273180238541,0.6583739174178619
12,0.06,40,middle,200,22.896767613354026,0.6655942018620634,23.5358652993216,0.680917200651044
12,0.06,80,early,457,25.06223747345412,0.5076780562812417,26.93169621263153,0.49008085168077775
12,0.06,80,late,413,24.74600256824256,0.513058889090058,26.066888418320765,0.5012898053584077
12,0.06,80,middle,438,25.17610550412783,0.49647064994062223,26.817542171420982,0.47804280958117196
12,0.12,10,early,137,10.398174411399756,0.8743598067759285,9.939548336567407,0.89827319354679
12,0.12,10,late,141,10.463617688353793,0.8892376120848631,10.270507765824926,0.901512306591186
12,0.12,10,middle,166,10.25260406338544,0.8948800277202489,10.101422439788607,0.904608854757903
12,0.12,20,early,151,17.792233501284358,0.7799151246650885,17.278404117259942,0.7957654201524827
12,0.12,20,late,152,16.120395618334392,0.8034549819623622,15.680800879126618,0.8270809488921884
12,0.12,20,middle,147,16.936235486542955,0.7929084898259716,16.719423970553404,0.8151200712168329
12,0.12,40,early,142,22.271571049885626,0.6540819427246544,23.082995667193046,0.6567873239757527
12,0.12,40,late,155,20.94307549422629,0.6618551459228209,20.159099267267603,0.6666152354020977
12,0.12,40,middle,147,23.001839508240327,0.6646014605778121,24.141654981072545,0.6660035277114859
12,0.12,80,early,296,24.917808541817045,0.5022402381503283,26.525685796980756,0.48811534495100933
12,0.12,80,late,298,25.407494936378683,0.501472162991843,26.763390460777025,0.48888785211551095
12,0.12,80,middle,306,25.10679390072412,0.49835387365403916,27.091146965672102,0.4805328472874709
12,0.24,10,early,89,10.188612061026195,0.8822148036314821,9.890986705533008,0.8975170337355783
12,0.24,10,late,90,10.325388662009015,0.8938935812775177,10.167792439819122,0.903448235829557
12,0.24,10,middle,61,10.337872182665665,0.8939500418523265,10.162897161505171,0.9036767674626266
12,0.24,20,early,57,17.842114301263024,0.7651166765235485,17.634167780380366,0.7785058550164293
12,0.24,20,late,53,16.458056219000515,0.7973266025212253,15.733968180323497,0.825728171835758
12,0.24,20,middle,58,16.2879539832332,0.8041018157970494,16.067921026840196,0.8186356470938774
12,0.24,40,early,60,21.22876369363642,0.655893471768217,20.460613962591772,0.655863086034091
12,0.24,40,late,53,19.703403897125447,0.6673099493547853,17.770141837525493,0.6837911510364354
12,0.24,40,middle,61,22.665996640767258,0.6326229026999703,23.626910966839283,0.6414295405123435
12,0.24,80,early,147,25.01063564654488,0.5075314808699029,26.68531827597018,0.48855138214217975
12,0.24,80,late,189,24.690088215407386,0.5070046949022412,26.164623575829015,0.49355680066560187
12,0.24,80,middle,168,24.27608284988039,0.5012587452099035,26.0416734771524,0.4869422324304741
