model,start,evaluation,elapsed_seconds,nll
integrated_prior,1,220,1277.3321686999989,21532.248969521606
integrated_prior,1,221,1283.6429968000157,21469.151020768375
integrated_prior,1,222,1290.36235760001,21426.68838584391
integrated_prior,1,223,1298.4028771999874,21420.570907876805
integrated_prior,1,224,1304.5559035000042,21423.59496039179
integrated_prior,1,225,1310.398699100013,21420.504722149297
integrated_prior,1,226,1316.0900116999983,21421.155681335928
integrated_prior,1,227,1321.8353624999872,21420.791443794238
integrated_prior,1,228,1327.610748999985,21420.189091244225
integrated_prior,1,229,1333.3144478999893,21420.70323874556
integrated_prior,1,230,1338.3592826999957,21420.731321667372
integrated_prior,1,231,1343.329827699985,21420.30250604778
integrated_prior,1,232,1348.310669999977,21420.47156580506
integrated_prior,1,233,1353.2764412999968,21420.226452573217
integrated_prior,1,234,1358.2575389000122,21420.4140218538
integrated_prior,1,235,1363.314629599976,22247.83380791272
integrated_prior,1,236,1368.283009100007,20872.614977861722
integrated_prior,1,237,1373.2421539999777,21042.840410189576
integrated_prior,1,238,1378.205791299988,20840.06862602607
integrated_prior,1,239,1383.184301899979,20840.063723940548
integrated_prior,1,240,1388.2822491999832,20840.06341560171
integrated_prior,1,241,1393.268729000003,20840.063473452996
integrated_prior,1,242,1398.2318841000088,20840.06347427279
integrated_prior,1,243,1403.2071501999744,20820.283466596546
integrated_prior,1,244,1408.1659138000105,20790.433073779008
integrated_prior,1,245,1413.1283738000202,20837.615908528816
integrated_prior,1,246,1418.200051599997,20792.91736103717
integrated_prior,1,247,1423.172079299984,20790.639905136522
integrated_prior,1,248,1428.1449650999857,20790.25794226132
integrated_prior,1,249,1433.1091218999936,20790.25294807408
integrated_prior,1,250,1438.0811134999967,20790.252887425784
integrated_prior,1,251,1443.0520748000126,20790.252886339633
integrated_prior,1,252,1448.0240668000188,20790.252891884214
integrated_prior,1,253,1453.0159328000154,20916.27963862926
integrated_prior,1,254,1458.0104496999993,20802.099828304803
integrated_prior,1,255,1462.9773630999844,20839.8439185002
integrated_prior,1,256,1467.9293158000219,20828.673747117493
integrated_prior,1,257,1472.932088600006,20797.979236667892
integrated_prior,1,258,1477.9044554000138,20791.924299253034
integrated_prior,1,259,1482.8694710999844,20791.35646733082
integrated_prior,1,260,1487.8336660999921,20795.651815494097
integrated_prior,1,261,1492.8067376000108,20790.568706645234
integrated_prior,1,262,1497.772962099989,20790.523247061596
integrated_prior,1,263,1502.7381308000186,20791.03846185056
integrated_prior,1,264,1507.7055413000053,20791.193248531294
integrated_prior,1,265,1512.6867780999746,20790.267700083907
integrated_prior,1,266,1517.6425978000043,20790.48137376875
integrated_prior,1,267,1522.6192321000271,20790.157159877064
integrated_prior,1,268,1527.5808156999992,20790.090127106665
integrated_prior,1,269,1532.5456512999954,20790.157643327144
integrated_prior,1,270,1537.4872116000042,20790.047559758288
integrated_prior,1,271,1542.4591753999703,20790.08885863521
integrated_prior,1,272,1547.449158000003,21146.280890117734
integrated_prior,1,273,1552.4245982000139,21175.13384197019
integrated_prior,1,274,1557.3678306000074,22592.824306769733
integrated_prior,1,275,1562.3495205999934,20780.599160117454
integrated_prior,1,276,1567.3177827000036,20780.794828133796
integrated_prior,1,277,1572.2932965999935,20782.356414218455
integrated_prior,1,278,1577.2618678999715,20777.934395790995
integrated_prior,1,279,1582.2323199000093,20778.737192708024
integrated_prior,1,280,1587.2269119999837,20776.893469696006
integrated_prior,1,281,1592.2175959000015,20776.44744001682
integrated_prior,1,282,1597.1621926000225,20776.34378545606
integrated_prior,1,283,1602.1372866000165,20778.51222016005
integrated_prior,1,284,1608.5009737000219,20776.06556478866
integrated_prior,1,285,1613.6230396999745,20776.872706868893
integrated_prior,1,286,1618.623561299988,20775.792115239426
integrated_prior,1,287,1623.6639239999931,20775.86024979481
integrated_prior,1,288,1628.794965900015,20775.922257135986
integrated_prior,1,289,1633.8072546999902,21955.517119041477
integrated_prior,1,290,1638.82653999998,20810.26179539942
integrated_prior,1,291,1643.8386876999866,20819.831984203116
integrated_prior,1,292,1648.8205700999824,20773.370809738277
integrated_prior,1,293,1653.8243652000092,20773.662532095743
integrated_prior,1,294,1658.9781959999818,20780.157035452554
integrated_prior,1,295,1665.362301199988,20773.96424893624
integrated_prior,1,296,1673.6365005000262,20773.39485392232
integrated_prior,1,297,1680.3797140999814,20773.482074509735
integrated_prior,1,298,1688.1022245999775,20773.789438983436
integrated_prior,1,299,1694.9760988000198,20773.158421641732
integrated_prior,1,300,1700.1769438000047,20773.474670916956
integrated_prior,1,301,1705.2759965999867,20773.310255998374
integrated_prior,1,302,1710.3549601000268,20773.409504561663
integrated_prior,1,303,1715.515072499984,20773.13795140446
integrated_prior,1,304,1720.674934700015,21939.314347468142
integrated_prior,1,305,1725.767180200026,21133.480318915666
integrated_prior,1,306,1730.83121199999,20893.28775655345
integrated_prior,1,307,1735.9174786999938,20799.838873029526
integrated_prior,1,308,1740.981654800009,20770.285249320477
integrated_prior,1,309,1746.0591534000123,20757.075799433074
integrated_prior,1,310,1751.1289306000108,20750.091575661118
integrated_prior,1,311,1756.2149505999987,20745.987439763918
integrated_prior,1,312,1761.260565900011,20743.813780577817
integrated_prior,1,313,1766.310772500001,20742.572656011056
integrated_prior,1,314,1771.4013442000141,20741.364351949065
integrated_prior,1,315,1777.86096239998,20741.077933979846
integrated_prior,1,316,1783.7265846999944,20740.982303009525
integrated_prior,1,317,1789.09697090002,20740.809914464116
integrated_prior,1,318,1794.4652771999827,20740.624473777556
integrated_prior,1,319,1799.6691138999886,20740.416429025165
integrated_prior,1,320,1804.94888370001,20740.099850172253
integrated_prior,1,321,1810.167517199996,20740.07361427511
integrated_prior,1,322,1815.5251411999925,20740.061516295587
integrated_prior,1,323,1820.9839321000036,20740.142423935424
integrated_prior,1,324,1826.430911000003,22231.13103313358
integrated_prior,1,325,1831.835137200018,20774.321078261746
integrated_prior,1,326,1837.3674625999993,20948.004211700325
integrated_prior,1,327,1842.788933200005,20740.06382910902
integrated_prior,1,328,1848.1569333000225,20740.06468729116
integrated_prior,1,329,1853.4560632000212,20740.061316824213
integrated_prior,1,330,1859.1572801999864,20740.061377108566
integrated_prior,1,331,1865.745736700017,20740.061378566683
integrated_prior,1,332,1871.345468799991,20766.00093414145
integrated_prior,1,333,1877.4680337000173,20740.698722828332
integrated_prior,1,334,1883.234824299987,20793.920438074656
integrated_prior,1,335,1889.997971899982,20741.74201822695
integrated_prior,1,336,1895.847827300022,20739.781727534886
integrated_prior,1,337,1903.1864880999783,20739.77456594134
integrated_prior,1,338,1909.9721271999879,20739.770463752022
integrated_prior,1,339,1915.0106133000227,20739.77046204472
integrated_prior,1,340,1920.0183376999921,20739.770466398117
integrated_prior,1,341,1925.1038472999935,20740.001747739567
integrated_prior,1,342,1930.1026548999944,22989.189740711052
integrated_prior,1,343,1935.095228100021,21583.202182151872
integrated_prior,1,344,1940.1230892000021,21071.009641394725
integrated_prior,1,345,1945.12762069999,20872.78236221863
integrated_prior,1,346,1950.1045978000038,20795.794510693653
integrated_prior,1,347,1955.081534500001,20763.11295461672
integrated_prior,1,348,1960.0376808000146,20756.345294059072
integrated_prior,1,349,1965.0500899999752,20752.120759017947
integrated_prior,1,350,1970.0456367000006,20748.987961443625
integrated_prior,1,351,1975.0214791999897,20751.274479877226
integrated_prior,1,352,1980.0386146000237,20747.29244249075
integrated_prior,1,353,1985.0526416000212,20747.164042158416
integrated_prior,1,354,1990.0931669999845,20746.888165980432
integrated_prior,1,355,1995.0648754999856,20747.182385644945
integrated_prior,1,356,2000.0216747000231,20747.41724759526
integrated_prior,1,357,2004.980183799984,20747.226039832596
integrated_prior,1,358,2010.0951109000016,20747.112261039445
integrated_prior,1,359,2015.0750194999855,20746.791224023124
integrated_prior,1,360,2020.1007196999853,20746.813498651372
integrated_prior,1,361,2025.0815154999727,20746.88551347779
integrated_prior,1,362,2030.0512821999728,20746.56289381055
integrated_prior,1,363,2035.0213619999704,20746.773093744752
integrated_prior,1,364,2040.0003420999856,20746.607248517932
integrated_prior,1,365,2044.9640665000188,20756.01453471222
integrated_prior,1,366,2050.0136325000203,20793.366024294548
integrated_prior,1,367,2054.975398599985,20826.653408936025
integrated_prior,1,368,2059.935042100027,20746.18961186603
integrated_prior,1,369,2064.880529600021,20745.12937308706
integrated_prior,1,370,2069.842109900026,20746.71495183005
integrated_prior,1,371,2074.7947381000267,20745.87555808008
integrated_prior,1,372,2079.7605296000256,20745.831467528795
integrated_prior,1,373,2084.729418299976,20745.73971076795
integrated_prior,1,374,2089.6800224999897,20746.29796714418
integrated_prior,1,375,2094.786154399975,20744.8505984663
integrated_prior,1,376,2099.7354880999774,20745.233015800273
integrated_prior,1,377,2104.687189600023,20745.10707902789
integrated_prior,1,378,2109.652749800007,20745.00624726909
integrated_prior,1,379,2114.614232700027,20744.912585107828
integrated_prior,1,380,2119.568550499971,20744.799426736383
integrated_prior,1,381,2124.5293267000234,20744.769123616356
integrated_prior,1,382,2129.499834700022,21143.467969459136
integrated_prior,1,383,2134.4903059999924,21142.62176969486
integrated_prior,1,384,2139.4624162000255,22054.575976306638
integrated_prior,1,385,2144.4231255999766,20749.64669807772
integrated_prior,1,386,2149.377883900015,20749.539021899356
integrated_prior,1,387,2154.340220800019,20781.03768664367
integrated_prior,1,388,2159.3189055999974,20745.16507071571
integrated_prior,1,389,2164.2859789999784,20745.5904273232
integrated_prior,1,390,2169.2619190000114,20745.491947049864
integrated_prior,1,391,2174.2443385000224,20755.067506385974
integrated_prior,1,392,2179.2476064999937,20747.423004764125
integrated_prior,1,393,2184.2294415999786,20745.909411100023
integrated_prior,1,394,2189.2028154999716,20744.99674590901
integrated_prior,1,395,2194.143735599995,20745.00631337166
integrated_prior,1,396,2199.1203355999896,20745.070528365613
integrated_prior,1,397,2204.0744900999707,20744.76299740569
integrated_prior,1,398,2209.0304762999876,20744.92276405357
integrated_prior,1,399,2213.9820943999803,20744.646058935054
integrated_prior,1,400,2218.9444318999886,21997.186603246468
integrated_prior,1,401,2223.9279477000237,20780.85662524966
integrated_prior,1,402,2228.977225999988,20793.97622945733
integrated_prior,1,403,2233.946858500014,20744.56649068647
integrated_prior,1,404,2238.8916796999983,20744.877065101155
integrated_prior,1,405,2243.8595948999864,20746.134083216177
integrated_prior,1,406,2248.8631033999845,20745.33090849429
integrated_prior,1,407,2253.817423200002,20744.876005217375
integrated_prior,1,408,2258.7721764000016,20744.530682179444
integrated_prior,1,409,2263.722278499976,20745.04559571368
integrated_prior,1,410,2268.6882512000157,20744.159311606592
integrated_prior,1,411,2273.646821399976,20744.262372497524
integrated_prior,1,412,2278.6247262000106,20744.347506756523
integrated_prior,1,413,2283.610459299991,20744.209651282286
integrated_prior,1,414,2288.581637300027,20770.059407266315
integrated_prior,1,415,2293.6352170999744,20744.986103744515
