model,start,evaluation,elapsed_seconds,nll
readout_average,0,1,0.1880387999699451,21236.523393378287
readout_average,0,2,0.3777528000064194,21300.798836724294
readout_average,0,3,0.5599284999771044,21470.63273160542
readout_average,0,4,0.7460055999690667,22003.45722048975
readout_average,0,5,0.9910294999717735,21120.013890633392
readout_average,0,6,1.2101708999834955,21118.230692606456
readout_average,0,7,1.4164059999748133,21107.9460609865
readout_average,0,8,1.6022601999575272,21173.09728547452
readout_average,0,9,1.7915574999642558,21124.95661105302
readout_average,0,10,1.9842387000098825,21119.4842833369
readout_average,0,11,2.1723276999546215,21107.86983936152
readout_average,0,12,2.35833369998727,21106.130858749617
readout_average,0,13,2.548457099997904,21113.086554108442
readout_average,0,14,2.7349134999676608,21113.434433664803
readout_average,0,15,2.9264905999880284,21105.647133710463
readout_average,0,16,3.131505199999083,21111.14462456506
readout_average,0,17,3.394065300002694,21105.710583553704
readout_average,0,18,3.6058395999716595,21105.67087580372
readout_average,0,19,3.807241400005296,21105.6083800835
readout_average,0,20,4.026538299978711,21108.291464117458
readout_average,0,21,4.255396499997005,21944.919074805075
readout_average,0,22,4.474331999954302,20990.333701381893
readout_average,0,23,4.663695199997164,21004.816409049563
readout_average,0,24,4.924187099968549,20943.421064866143
readout_average,0,25,5.149154799990356,20943.412521363338
readout_average,0,26,5.350927599996794,20942.26172783097
readout_average,0,27,5.564759199973196,20948.280533461126
readout_average,0,28,5.7688151999609545,20943.384726472465
readout_average,0,29,5.979610299982596,20943.3734321215
readout_average,0,30,6.190135499986354,20941.264057007065
readout_average,0,31,6.440884999989066,20941.26417896856
readout_average,0,32,6.678431699983776,20941.26407895024
readout_average,0,33,6.864813399966806,20941.26408203107
readout_average,0,34,7.189735899970401,21854.724610144425
readout_average,0,35,7.41624910000246,21127.746353828574
readout_average,0,36,7.609071199956816,20868.014382548914
readout_average,0,37,7.855180199956521,20713.293957653805
readout_average,0,38,8.044192200002726,20757.040506573605
readout_average,0,39,8.365199699997902,20723.694634498584
readout_average,0,40,8.559501599986106,20705.171588977173
readout_average,0,41,8.755820099962875,20703.370536821505
readout_average,0,42,8.950555199990049,20700.80505913179
readout_average,0,43,9.178831900004297,20699.55023121082
readout_average,0,44,9.432650699978694,20699.17404738067
readout_average,0,45,9.661057499994058,20699.134940688866
readout_average,0,46,9.899950499995612,20698.986367070735
readout_average,0,47,10.104174199979752,20699.0318678649
readout_average,0,48,10.344599300005939,20698.994659351127
readout_average,0,49,10.539960999973118,20698.955218895422
readout_average,0,50,10.78459539997857,20699.166330283253
readout_average,0,51,10.982302699994761,20698.96710748459
readout_average,0,52,11.166915399953723,20698.94695214375
readout_average,0,53,11.351976500009187,20734.926266573762
